fecha,moneda,precio_usd,volumen,tendencia_semanal,tendencia_mensual,volatilidad,modelo_mineria
2023-04-03,ADA,0.387,39984266.9,0.3836142857142857,0.3497,0.01008024943002092,0.387
2023-04-04,ADA,0.3897,23268953.17,0.3866714285714285,0.35146,0.0076021300273271634,0.38700000000000007
2023-04-05,ADA,0.3922,17541459.77,0.38824285714285717,0.3535133333333333,0.007417289968458738,0.3875400000000001
2023-04-06,ADA,0.383,17950959.41,0.3892142857142857,0.3552633333333334,0.005858733814124847,0.3884720000000001
2023-04-07,ADA,0.3825,11928395.58,0.38689999999999997,0.35742999999999997,0.004537987806654121,0.3873776000000001
2023-04-08,ADA,0.3855,10705916.6,0.38595714285714283,0.3599333333333333,0.0039212485863814655,0.3864020800000001
2023-04-09,ADA,0.3896,11001191.94,0.3870714285714286,0.36238999999999993,0.003641297518612787,0.3862216640000001
2023-04-10,ADA,0.3971,17548250.37,0.38851428571428576,0.36538666666666664,0.005252754379507618,0.3868973312000001
2023-04-11,ADA,0.4018,34982233.2,0.39024285714285717,0.3677066666666666,0.0072999673841416274,0.3889378649600001
2023-04-12,ADA,0.405,28695935.46,0.39207142857142857,0.36971000000000004,0.009222023329276616,0.3915102919680001
